ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;VENDAS
2016;FEV;REGIÃO NORTE;AMAPÁ;GASOLINA C;11310
2016;JUN;REGIÃO NORTE;RORAIMA;GASOLINA C;10362,002
2016;JUL;REGIÃO NORTE;RORAIMA;GASOLINA C;10451,6
2016;AGO;REGIÃO NORTE;RORAIMA;GASOLINA C;11305,7
2016;SET;REGIÃO NORTE;RORAIMA;GASOLINA C;11404,8
2016;OUT;REGIÃO NORTE;RORAIMA;GASOLINA C;10880,3
2016;NOV;REGIÃO NORTE;RORAIMA;GASOLINA C;11105,3
2016;DEZ;REGIÃO NORTE;RORAIMA;GASOLINA C;12522,3
2016;MAI;REGIÃO NORTE;RORAIMA;GASOLINA C;10058,6
2016;JAN;REGIÃO NORTE;PARÁ;GASOLINA C;88731,136
2016;MAR;REGIÃO NORTE;PARÁ;GASOLINA C;95717,416
2016;ABR;REGIÃO NORTE;PARÁ;GASOLINA C;92247,104
2016;MAI;REGIÃO NORTE;PARÁ;GASOLINA C;96806,133
2016;JUN;REGIÃO NORTE;PARÁ;GASOLINA C;93631,717
2016;JUL;REGIÃO NORTE;PARÁ;GASOLINA C;98143,65
2016;AGO;REGIÃO NORTE;PARÁ;GASOLINA C;99606,97
2016;SET;REGIÃO NORTE;PARÁ;GASOLINA C;102814,241
2016;FEV;REGIÃO NORTE;PARÁ;GASOLINA C;90782,642
2016;ABR;REGIÃO NORTE;RORAIMA;GASOLINA C;10385,4
2016;OUT;REGIÃO NORTE;PARÁ;GASOLINA C;96510,4
2016;DEZ;REGIÃO NORTE;PARÁ;GASOLINA C;104588,303
2016;MAR;REGIÃO NORTE;AMAPÁ;GASOLINA C;12656,1
2016;ABR;REGIÃO NORTE;AMAPÁ;GASOLINA C;12306
2016;MAI;REGIÃO NORTE;AMAPÁ;GASOLINA C;12527,1
2016;JUN;REGIÃO NORTE;AMAPÁ;GASOLINA C;12527,8
2016;JUL;REGIÃO NORTE;AMAPÁ;GASOLINA C;12489,4
2016;AGO;REGIÃO NORTE;AMAPÁ;GASOLINA C;13436,99
2016;JAN;REGIÃO NORTE;AMAPÁ;GASOLINA C;11188,8
2016;NOV;REGIÃO NORTE;PARÁ;GASOLINA C;95005,75
2016;SET;REGIÃO NORTE;AMAPÁ;GASOLINA C;13558,8
2016;DEZ;REGIÃO NORTE;AMAPÁ;GASOLINA C;13476,5
2016;JAN;REGIÃO NORTE;TOCANTINS;GASOLINA C;26704,05
2016;FEV;REGIÃO NORTE;TOCANTINS;GASOLINA C;28590,25
2016;MAR;REGIÃO NORTE;TOCANTINS;GASOLINA C;30377,3
2016;ABR;REGIÃO NORTE;TOCANTINS;GASOLINA C;29440,2
2016;MAI;REGIÃO NORTE;TOCANTINS;GASOLINA C;29767,2
2016;OUT;REGIÃO NORTE;AMAPÁ;GASOLINA C;13044,8
2016;NOV;REGIÃO NORTE;AMAPÁ;GASOLINA C;13015,4
2016;JUN;REGIÃO NORTE;TOCANTINS;GASOLINA C;29664,5
2016;AGO;REGIÃO NORTE;TOCANTINS;GASOLINA C;31580,7
2016;MAR;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;39044
2016;NOV;REGIÃO NORTE;TOCANTINS;GASOLINA C;29346,011
2016;DEZ;REGIÃO NORTE;TOCANTINS;GASOLINA C;34594,281
2016;JAN;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;74327,4
2016;FEV;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;72754,6
2016;MAR;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;78098,719
2016;ABR;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;72049
2016;MAR;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;50218,492
2016;OUT;REGIÃO NORTE;TOCANTINS;GASOLINA C;29436,348
2016;MAI;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;75886,1
2016;AGO;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;80848,7
2016;SET;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;82645,465
2016;OUT;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;77290,85
2016;NOV;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;76476,97
2016;DEZ;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;86509,6
2016;JAN;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;47886,8
2016;JUN;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;74598
2016;JUL;REGIÃO NORDESTE;MARANHÃO;GASOLINA C;76860,95
2016;NOV;REGIÃO NORDESTE;CEARÁ;GASOLINA C;113695,304
2016;FEV;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;45662
2016;OUT;REGIÃO NORDESTE;CEARÁ;GASOLINA C;116487,192
2016;JUL;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;50179,22
2016;AGO;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;51542,731
2016;SET;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;53046,43
2016;OUT;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;49006,65
2016;NOV;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;49666
2016;DEZ;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;55447,78
2016;MAI;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;48961
2016;ABR;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;46858,46
2016;JAN;REGIÃO NORDESTE;CEARÁ;GASOLINA C;109336,5
2016;ABR;REGIÃO NORDESTE;CEARÁ;GASOLINA C;110386,314
2016;MAI;REGIÃO NORDESTE;CEARÁ;GASOLINA C;112098,141
2016;JUN;REGIÃO NORDESTE;CEARÁ;GASOLINA C;110535,306
2016;JUL;REGIÃO NORDESTE;CEARÁ;GASOLINA C;114458,5
2016;AGO;REGIÃO NORDESTE;CEARÁ;GASOLINA C;117854,657
2016;SET;REGIÃO NORDESTE;CEARÁ;GASOLINA C;119674,773
2016;FEV;REGIÃO NORDESTE;CEARÁ;GASOLINA C;109392,429
2016;MAR;REGIÃO NORDESTE;CEARÁ;GASOLINA C;113422,22
2016;DEZ;REGIÃO NORDESTE;CEARÁ;GASOLINA C;124835,15
2016;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;52217,1
2016;NOV;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;57700,37
2016;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;52038,254
2016;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;52908,487
2016;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;51790,5
2016;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;53965,732
2016;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;56402,957
2016;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;57645
2016;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;54573,78
2016;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;55269,539
2016;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;53512,95
2016;JAN;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;54937,05
2016;FEV;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;52598,66
2016;MAR;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;58095,13
2016;ABR;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;55384,8
2016;MAI;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;56490,092
2016;JUN;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;58437,29
2016;SET;REGIÃO NORTE;TOCANTINS;GASOLINA C;31465,3
2016;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;60767,4
2016;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GASOLINA C;50588,546
2016;JUL;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;57799,728
2016;AGO;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;59837,38
2016;DEZ;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;64163,06
2016;JAN;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;113352,192
2016;FEV;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;111948,411
2016;MAR;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;120347,45
2016;ABR;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;112540,277
2016;MAI;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;117073,987
2016;OUT;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;58920,06
2016;JUN;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;116211,264
2016;AGO;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;125351,618
2016;SET;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;127028,5
2016;OUT;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;125030,856
2016;NOV;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;124480,635
2016;DEZ;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;131481,1
2016;JAN;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;36899,056
2016;FEV;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;35849
2016;JUL;REGIÃO NORDESTE;PERNAMBUCO;GASOLINA C;116303,497
2016;SET;REGIÃO NORDESTE;PARAÍBA;GASOLINA C;60226,077
2016;JUL;REGIÃO NORTE;TOCANTINS;GASOLINA C;32592,15
2016;JUN;REGIÃO NORDESTE;PIAUÍ;GASOLINA C;47551,5
2016;ABR;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;36294,249
2016;JAN;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;268370,09
2016;JUL;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;36829,9
2016;AGO;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;38471
2016;SET;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;39011,001
2016;OUT;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;38115,5
2016;NOV;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;37929,5
2016;DEZ;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;43324
2016;JAN;REGIÃO NORDESTE;SERGIPE;GASOLINA C;31534,1
2016;DEZ;REGIÃO NORDESTE;SERGIPE;GASOLINA C;37010
2016;FEV;REGIÃO NORDESTE;SERGIPE;GASOLINA C;31947,5
2016;ABR;REGIÃO NORDESTE;SERGIPE;GASOLINA C;32318,4
2016;MAI;REGIÃO NORDESTE;SERGIPE;GASOLINA C;32186,274
2016;JUN;REGIÃO NORDESTE;SERGIPE;GASOLINA C;32233,5
2016;JUL;REGIÃO NORDESTE;SERGIPE;GASOLINA C;32328,649
2016;AGO;REGIÃO NORDESTE;SERGIPE;GASOLINA C;33228,07
2016;SET;REGIÃO NORDESTE;SERGIPE;GASOLINA C;34930
2016;OUT;REGIÃO NORDESTE;SERGIPE;GASOLINA C;33763,6
2016;MAR;REGIÃO NORDESTE;SERGIPE;GASOLINA C;34044,1
2016;NOV;REGIÃO NORDESTE;SERGIPE;GASOLINA C;32727,8
2016;JAN;REGIÃO NORDESTE;BAHIA;GASOLINA C;174682,785
2016;DEZ;REGIÃO NORDESTE;BAHIA;GASOLINA C;216855,349
2016;ABR;REGIÃO NORDESTE;BAHIA;GASOLINA C;179619,234
2016;MAI;REGIÃO NORDESTE;BAHIA;GASOLINA C;173976,707
2016;JUN;REGIÃO NORDESTE;BAHIA;GASOLINA C;180980,171
2016;JUL;REGIÃO NORDESTE;BAHIA;GASOLINA C;176509,547
2016;AGO;REGIÃO NORDESTE;BAHIA;GASOLINA C;182385,9
2016;SET;REGIÃO NORDESTE;BAHIA;GASOLINA C;193118,225
2016;OUT;REGIÃO NORDESTE;BAHIA;GASOLINA C;185871,968
2016;FEV;REGIÃO NORDESTE;BAHIA;GASOLINA C;174254,217
2016;MAR;REGIÃO NORDESTE;BAHIA;GASOLINA C;190786,308
2016;JAN;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;353519,511
2016;FEV;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;363778,604
2016;MAR;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;402984,692
2016;ABR;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;376985,522
2016;MAI;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;350177,31
2016;JUN;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;343639,523
2016;JUL;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;359277,379
2016;NOV;REGIÃO NORDESTE;BAHIA;GASOLINA C;181552,346
2016;JAN;REGIÃO SUL;PARANÁ;GASOLINA C;211828,701
2016;AGO;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;367502,154
2016;NOV;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;393689,195
2016;DEZ;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;451710,12
2016;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;77425,5
2016;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;76881,5
2016;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;81116,3
2016;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;77538
2016;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;76101,6
2016;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;74357,172
2016;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;216258,845
2016;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;76185,5
2016;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;80422,5
2016;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;78380,798
2016;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;77448,25
2016;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;92324,693
2016;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;216094,694
2016;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;228466,493
2016;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;242938,574
2016;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA C;78967,2
2016;SET;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;370634,124
2016;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;207011,958
2016;MAI;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;774872,832
2016;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;216408,395
2016;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;219569,879
2016;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;217449,017
2016;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;257063,178
2016;JAN;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;752558,76
2016;FEV;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;817672,372
2016;MAR;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;898171,745
2016;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;217430,937
2016;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;211737,076
2016;JUN;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;763744,946
2016;JUL;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;756147,769
2016;AGO;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;792905,267
2016;SET;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;783513,661
2016;OUT;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;852895,813
2016;NOV;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;913625,641
2016;DEZ;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;1025739,207
2016;ABR;REGIÃO SUDESTE;SÃO PAULO;GASOLINA C;858668,445
2016;FEV;REGIÃO SUL;PARANÁ;GASOLINA C;221689,387
2016;MAR;REGIÃO SUL;PARANÁ;GASOLINA C;249210,841
2016;ABR;REGIÃO SUL;PARANÁ;GASOLINA C;241812,292
2016;JUN;REGIÃO SUL;PARANÁ;GASOLINA C;225582,487
2016;JUL;REGIÃO SUL;PARANÁ;GASOLINA C;232012,915
2016;AGO;REGIÃO SUL;PARANÁ;GASOLINA C;238390,258
2016;SET;REGIÃO SUL;PARANÁ;GASOLINA C;237546,773
2016;OUT;REGIÃO SUL;PARANÁ;GASOLINA C;241318,188
2016;NOV;REGIÃO SUL;PARANÁ;GASOLINA C;253670,802
2016;OUT;REGIÃO SUL;SANTA CATARINA;GASOLINA C;221094,371
2016;MAI;REGIÃO SUL;PARANÁ;GASOLINA C;233989,183
2016;DEZ;REGIÃO SUL;PARANÁ;GASOLINA C;294521,264
2016;MAR;REGIÃO SUL;SANTA CATARINA;GASOLINA C;232096,874
2016;ABR;REGIÃO SUL;SANTA CATARINA;GASOLINA C;219865,352
2016;MAI;REGIÃO SUL;SANTA CATARINA;GASOLINA C;213560,91
2016;JUN;REGIÃO SUL;SANTA CATARINA;GASOLINA C;210114,422
2016;JUL;REGIÃO SUL;SANTA CATARINA;GASOLINA C;217341,182
2016;AGO;REGIÃO SUL;SANTA CATARINA;GASOLINA C;220558,636
2016;JAN;REGIÃO SUL;SANTA CATARINA;GASOLINA C;222993,835
2016;FEV;REGIÃO SUL;SANTA CATARINA;GASOLINA C;224014,917
2016;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;57759,85
2016;SET;REGIÃO SUL;SANTA CATARINA;GASOLINA C;226172,814
2016;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;58635,689
2016;FEV;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;293831,723
2016;MAR;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;283474,118
2016;ABR;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;277913,251
2016;MAI;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;278432,881
2016;JUN;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;270273,005
2016;JUL;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;281827,127
2016;DEZ;REGIÃO SUL;SANTA CATARINA;GASOLINA C;264102,451
2016;NOV;REGIÃO SUL;SANTA CATARINA;GASOLINA C;228856,525
2016;AGO;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;290241,93
2016;NOV;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;295638,208
2016;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;345438,419
2016;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;55500
2016;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;57321,5
2016;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;63294,45
2016;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;62375,8
2016;SET;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;291093,87
2016;OUT;REGIÃO SUL;RIO GRANDE DO SUL;GASOLINA C;286821,601
2016;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;60997,85
2016;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;62811,55
2016;JUN;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;118471,631
2016;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;64104,59
2016;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;63075,74
2016;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;72204,25
2016;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;47728,44
2016;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;47189,22
2016;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;53744,2
2016;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;51677,977
2016;SET;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA C;63790,75
2016;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;50964,34
2016;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;50100,66
2016;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;51735,878
2016;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;52351,57
2016;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;51063,309
2016;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;50942,05
2016;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;60012,243
2016;JAN;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;115854,912
2016;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA C;49044,296
2016;FEV;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;125362,036
2016;MAR;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;135317,481
2016;OUT;REGIÃO SUDESTE;MINAS GERAIS;GASOLINA C;378843,242
2016;JUL;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;123428,88
2016;AGO;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;126450,931
2016;SET;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;126778,825
2016;OUT;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;127027,673
2016;NOV;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;128573,63
2016;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;148560,753
2016;MAI;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;123187,234
2016;JAN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;79615
2016;MAR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;101570,35
2016;ABR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;97427,8
2016;MAI;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;97517,5
2016;JUN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;98238,9
2016;JUL;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;95396,5
2016;AGO;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;105039,607
2016;SET;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;104076,317
2016;FEV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;88533,9
2016;ABR;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA C;132075,11
2016;JUN;REGIÃO NORDESTE;ALAGOAS;GASOLINA C;35472,058
2016;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GASOLINA C;234474,474
2016;OUT;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;107782,83
2016;DEZ;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;116333,296
2016;NOV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA C;108056,7
2016;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GASOLINA DE AVIAÇÃO;80,2
2016;JUL;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;25,05
2016;JUN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;48,303
2016;MAI;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;44
2016;ABR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;29,317
2016;MAR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;26,571
2016;JAN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;21
2016;MAI;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;417,447
2016;AGO;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;50
2016;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;542,315
2016;OUT;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;344,09
2016;SET;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;350,911
2016;AGO;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;383,949
2016;JUL;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;266,833
2016;JUN;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;239,68
2016;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA DE AVIAÇÃO;317,639
2016;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA DE AVIAÇÃO;219,086
2016;NOV;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;202,345
2016;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA DE AVIAÇÃO;164,318
2016;SET;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;33,36
2016;ABR;REGIÃO CENTRO-OESTE;GOIÁS;GASOLINA DE AVIAÇÃO;408,503
2016;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;488,65
2016;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;448,783
2016;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;534,423
2016;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;474,176
2016;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;317,02
2016;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;598,1
2016;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;366,341
2016;FEV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;GASOLINA DE AVIAÇÃO;32
2016;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;485,163
2016;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;GASOLINA DE AVIAÇÃO;317,588
2016;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA DE AVIAÇÃO;365,499
2016;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA DE AVIAÇÃO;296,328
2016;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;GASOLINA DE AVIAÇÃO;270,583
